Date,Open,High,Low,Close,Volume
,IWM,IWM,IWM,IWM,IWM
1594080000000000000,133.60523070851,134.78925029004975,132.00775922043928,132.39303588867188,22661000
1594166400000000000,132.27090262532994,133.905970159683,130.7110264316427,133.37974548339844,27358900
1594252800000000000,133.45490073736235,133.76500044361262,128.96317954721258,130.6828155517578,34647800
1594339200000000000,130.74859217972644,132.96626329299596,130.1096092456965,132.7877197265625,24008200
1594598400000000000,134.1878674717708,135.9168953391436,130.98351796399427,131.10568237304688,34235500
1594684800000000000,131.0210403354,133.41725399279184,130.27869114480808,133.27630615234375,28114000
1594771200000000000,136.64983224780778,138.8675030741724,136.0578224648644,138.16273498535156,40770100
1594857600000000000,137.29819692750962,137.8244213800286,136.1423814808311,137.34518432617188,30530800
1594944000000000000,137.83383630681624,138.68895835525424,136.73439981820022,137.749267578125,20644100
1595203200000000000,137.30762724164867,137.99361191002114,136.39612593801508,137.15728759765625,19663300
1595289600000000000,138.57619247990974,140.16427210066823,138.32247196915344,139.1024169921875,24503800
1595376000000000000,138.21910846961967,139.70382156980276,138.1627293189932,139.17759704589844,24424800
1595462400000000000,139.05546068307214,141.14157570790456,137.85265743217454,139.31857299804688,21704900
1595548800000000000,138.40708340714,138.76417058147624,136.78142196461184,137.2700653076172,20015500
1595808000000000000,137.3734119355712,138.78294825448566,136.62165636444115,138.69837951660156,13370700
1595894400000000000,138.20031286125524,139.11179961403707,137.2512161137819,137.31700134277344,13268000
1595980800000000000,138.13455523517948,140.43679495472355,138.1157574033482,140.34283447265625,19864400
1596067200000000000,138.2661117759128,140.12669565327693,137.50496447783405,139.7884063720703,23618900
1596153600000000000,139.20581238514214,139.46892469579058,135.94508374402153,138.4728546142578,29881500
1596412800000000000,139.3467719803983,140.92546031530242,138.3413100671688,140.72811889648438,20777100
1596499200000000000,140.3804072507293,141.82752476564974,140.0515097371574,141.6959686279297,20285000
1596585600000000000,143.10552404337128,144.60903525231848,142.6262868355603,144.5150604248047,18190200
1596672000000000000,144.52446444524736,145.12586605252235,143.6881401110908,144.45867919921875,18237700
1596758400000000000,144.19556548823726,146.82670287140184,143.91365535101514,146.75152587890625,20475200
1597017600000000000,147.20255678195892,149.25109016387378,147.20255678195892,148.2738037109375,24000500
1597104000000000000,149.66454617818624,150.18137894600068,146.74210744222754,147.41868591308594,30359400
1597190400000000000,149.10074985802282,149.3074829982198,147.05223062694617,148.02011108398438,23378300
1597276800000000000,147.52204093319753,148.96915823139793,147.2025352135463,147.70997619628906,15799900
1597363200000000000,146.85489574025542,148.2456342862079,146.4696190220413,147.6160430908203,13360900
1597622400000000000,148.00131139585164,148.49934640775095,147.28715149956363,148.37718200683594,9744200
1597708800000000000,148.3302223089475,148.3302223089475,146.3192842479163,146.95826721191406,14670400
1597795200000000000,147.46567108776776,148.50872845444655,146.77030906901106,146.96763610839844,14337300
1597881600000000000,145.46413110502155,147.0522107681875,145.21980233312345,146.36622619628906,15413000
1597968000000000000,145.7930408025559,146.32867151055984,144.3365313443955,145.28561401367188,20685100
1598227200000000000,146.4601803875784,146.84545698245168,145.02245488821308,146.807861328125,13707100
1598313600000000000,147.35291277954641,147.36231886426071,145.45473333940564,146.96763610839844,16269700
1598400000000000000,147.0616054225547,147.31532594510455,145.8212067243493,146.04673767089844,13772700
1598486400000000000,146.7045480211385,147.53148065390278,145.3044176680353,146.4038543701172,17508400
1598572800000000000,147.1555819334149,147.71938779848045,146.33804120432765,147.6442108154297,12371400
1598832000000000000,147.71001753430448,147.8791550168591,145.93400227475348,146.05615234375,17051500
1598918400000000000,145.85880051405871,147.82275075581947,145.13523461605206,147.72879028320312,15638800
1599004800000000000,148.43353603957,149.39201014431652,146.7608735513253,148.90338134765625,16763400
1599091200000000000,148.58393163949168,148.7436773838214,143.73513712990862,144.50567626953125,32117600
1599177600000000000,146.31926634658117,146.4884038145184,140.28643856302398,143.5847625732422,30618800
1599523200000000000,142.0624516906402,143.28405262783625,140.01393257969346,140.8220672607422,26447800
1599609600000000000,142.29735944136422,143.5659476540791,141.48923918379012,142.9551544189453,20160800
1599696000000000000,143.61296841449342,144.59964677149503,141.01002048985296,141.09458923339844,23005500
1599782400000000000,141.81814887518863,141.94031328049536,138.77354519800332,140.15489196777344,20851000
1600041600000000000,141.50803461122646,144.17675305103734,141.301301487441,143.84786987304688,21991300
1600128000000000000,145.06942741469385,145.37012092577623,143.64109380606894,144.12033081054688,16175500
1600214400000000000,144.81575387790423,147.390511904967,144.5620333399,145.48294067382812,22178400
1600300800000000000,143.41560550309762,145.08825398229342,142.59807909431757,144.42108154296875,20002900
1600387200000000000,144.6935701523927,145.9245626767674,142.0248520023011,144.04518127441406,38352800
1600646400000000000,140.78450589194964,141.19795786815666,137.50497929406336,138.99908447265625,40652500
1600732800000000000,139.68503581934507,140.29584346055157,137.72108543046144,140.0703125,19385800
1600819200000000000,139.99109280179084,140.95322050980465,135.81238761630317,135.8972930908203,33403400
1600905600000000000,135.86898167051598,138.21773567273354,134.02960294260967,135.8972930908203,31723700
1600992000000000000,135.3030023802422,138.51956488552722,135.2181113142036,138.10452270507812,20689300
1601251200000000000,139.95334204055428,141.90592310550625,138.09509398680453,141.50975036621094,17600900
1601337600000000000,141.34939485395708,141.75499513448912,139.60433491029968,140.86831665039062,18683800
1601424000000000000,141.39657673833446,143.34915820187965,140.06657312533954,141.29281616210938,29073700
1601510400000000000,142.25491677576986,143.56606491378363,141.00980461840496,143.5471954345703,25872000
1601596800000000000,140.93432478418615,144.86776874300347,140.53815212572906,144.17918395996094,29452000
1601856000000000000,145.72619075355905,148.3862120302656,145.716748815809,148.1598358154297,18553600
1601942400000000000,149.50870867500473,151.87631774439524,147.47123638317348,147.7353515625,36348000
1602028800000000000,149.5936070151605,151.45185529837104,149.47099135729277,150.9613494873047,27049700
1602115200000000000,152.54604300028254,153.0742733429024,151.47071283332144,152.6781005859375,37278600
1602201600000000000,154.08354889036764,154.42312752258707,152.63090136629788,153.4704132080078,25038100
1602460800000000000,154.13070527027432,154.92306502956214,153.37609886058254,154.4985809326172,20336200
1602547200000000000,153.30063108849524,153.96091887525682,152.31961975399722,153.4704132080078,20106500
1602633600000000000,153.76286392173512,154.61181791188338,151.81029709147006,151.9517822265625,19024900
1602720000000000000,150.25389419693911,153.9232242324328,149.80112735469885,153.5176239013672,22865100
1602806400000000000,153.95147351697582,154.41366771762438,153.10251983807532,153.1402587890625,17637900
1603065600000000000,153.64023278849456,154.72499043009904,150.95190034702753,151.3103485107422,18360600
1603152000000000000,152.39510857816404,153.2346205592829,151.24431493305323,151.64048767089844,18927700
1603238400000000000,151.7442270464849,152.21586324854962,150.25385492077697,150.33876037597656,17504100
1603324800000000000,151.05566745484654,152.98937908497012,150.15011946260822,152.9327850341797,20673900
1603411200000000000,153.8194580078125,154.06470368347496,152.1026950985856,153.8194580078125,20889800
1603670400000000000,151.79142435797152,152.21589414735539,148.452245702528,150.4991455078125,26509900
1603756800000000000,150.4048083379698,150.98020518113032,148.98047193948264,149.20684814453125,20523000
1603843200000000000,145.8865371124836,146.62228855545,144.35842578284826,144.6131134033203,32338700
1603929600000000000,144.1037582498921,146.95243112135023,143.06615263896526,146.3393096923828,27203200
1604016000000000000,145.5658141115523,146.4713476202761,142.8020182969697,144.40557861328125,31764500
1604275200000000000,145.9902588318826,147.04671920879647,144.95265353798993,146.98069763183594,25252100
1604361600000000000,149.44265854375536,152.0838244803191,149.0936523169239,151.14999389648438,30257400
1604448000000000000,148.80124249937103,153.1403019206567,148.7635179309514,151.3197784423828,45226300
1604534400000000000,152.8195551366056,156.18704448676735,152.72523653326658,155.5550537109375,31911000
1604620800000000000,156.2248174644925,156.30972294496314,154.03643232002747,154.33827209472656,24930400
1604880000000000000,166.91206494687944,167.99683695097647,159.724333147896,159.93185424804688,55052700
1604966400000000000,161.48821351025538,163.49738809801838,160.12047156550673,162.9031219482422,35492200
1605052800000000000,163.50685838655176,163.6389159662279,161.1675465209189,162.83714294433594,23972600
1605139200000000000,161.6768778948568,162.8465408111129,158.79046675567025,160.33743286132812,33986800
1605225600000000000,161.62973072705924,164.25202683510759,161.59199177105012,163.6577606201172,25440400
1605484800000000000,166.47816724959188,167.69498243093645,165.4499892947611,167.55349731445312,31812300
1605571200000000000,166.05367848998867,168.65711970635698,164.3935241322953,168.33641052246094,26154500
1605657600000000000,168.78915804600734,169.52490933380307,165.88387745613974,165.97821044921875,24377800
1605744000000000000,165.6858121141707,167.51576310293814,165.13872671946368,167.25164794921875,20187600
1605830400000000000,166.64794455414219,167.84590461399458,165.8555991384332,167.4308624267578,24898800
1606089600000000000,169.0815858692919,171.66615755171728,168.5910801674983,170.56253051757812,24816000
1606176000000000000,172.98676583326827,174.92047758991887,172.01519618260147,173.76968383789062,34945400
1606262400000000000,173.09052395851845,173.85457246981062,171.57185448048418,173.1754150390625,21082700
1606435200000000000,173.29801149204349,174.02433529114666,172.82637527840157,173.9111328125,10384400
1606694400000000000,173.39234054161736,173.8639767445139,170.09088712134158,170.7511749267578,25481600
1606780800000000000,173.1848303192019,173.76965464163854,170.75118563248813,172.33587646484375,30265000
1606867200000000000,171.62842775210552,173.07163351939147,170.50593117906178,172.51510620117188,20142800
1606953600000000000,172.93959450242164,174.6752126267631,172.5622912208509,173.4866943359375,19603600
1607040000000000000,174.52426538996724,177.75968284867707,173.48665998132267,177.52386474609375,24415700
1607299200000000000,177.55216505069743,178.23132235015373,176.80698616575805,177.69366455078125,14671500
1607385600000000000,176.5051593569803,180.14619206661382,176.46743478704505,179.97640991210938,20165600
1607472000000000000,181.12722549335726,181.87240458351383,177.24093223327787,178.665283203125,29507600
1607558400000000000,177.10883513216268,180.77816449263184,176.6843653960747,180.3914337158203,21245300
1607644800000000000,179.2123638022175,180.84422134596167,177.61823082890788,179.50477600097656,30865000
1607904000000000000,181.63566058070685,182.73326035427377,179.66752923366099,179.71482849121094,32237700
1607990400000000000,181.4464011989949,184.41751929108702,180.47179973311867,184.2093505859375,26807000
1608076800000000000,184.635154260244,184.7108532816567,182.58186703305267,183.5469970703125,25494600
1608163200000000000,184.25669299257981,185.81795852448866,183.62272981469488,185.7327880859375,23834200
1608249600000000000,186.03554551955685,187.18993030122334,184.3228967114762,184.83384704589844,37033400
1608508800000000000,181.57886970423968,185.25019291151432,181.18146066192318,184.73924255371094,30873000
1608595200000000000,185.44890488111565,187.08585474656337,184.88116942675424,186.83984375,21919700
1608681600000000000,187.8901077766826,188.91200829526917,187.25613038581065,188.429443359375,18392000
1608768000000000000,189.17695925417158,189.18643065462751,187.4075399421659,188.3064422607422,8904900
